x1,x2,x3,x4,x5,treatment,outcome
-1.0856306033005612,0.9973454465835858,0.28297849805199204,-1.5062947139180922,-0.5786002519685364,1,0.531866603648472
1.651436537097151,-2.426679243393074,-0.42891262885617726,1.2659362587055338,-0.8667404022651016,1,3.271647690414434
-0.6788861516220543,-0.09470896893689112,1.4913896261242878,-0.638901996684651,-0.44398195964606546,1,1.894334543873465
-0.43435127561851733,2.205930082725455,2.1867860889737862,1.004053897878877,0.386186399174856,0,-0.0801380289848771
0.7373685758962422,1.490732028150799,-0.9358338684023914,1.1758290447821034,-1.2538806677490124,1,1.1937544722902467
-0.6377515024534103,0.9071051958003014,-1.4286807002259692,-0.1400687201886661,-0.8617548958596855,1,0.6982135497441062
-0.2556193705305969,-2.7985891054607244,-1.771533104509847,-0.6998772345979173,0.9274624317585825,1,1.9942952025080842
-0.1736356827902158,0.0028459158968110196,0.688222711102285,-0.8795363430090519,0.283627323807291,0,0.0906159361684896
-0.8053665180656158,-1.7276694941206072,-0.390899793755101,0.5738058624050577,0.3385890509998015,0,-0.25760659652806883
-0.01183049447881976,2.392365265937726,0.4129121603087788,0.9787360059373466,2.2381433384979528,0,0.4999934279590196
-1.2940853231612488,-1.0387882102049535,1.7437122251229307,-0.7980627352410625,0.029683230303330227,0,-0.324063363381487
1.0693159694243488,0.8907063912931706,1.754886181981109,1.4956441370334692,1.0693926697057368,0,-1.228691932224108
-0.7727087142471915,0.7948626677932181,0.31427199450686705,-1.326265459940456,1.4172990464768525,0,0.14111460855619057
0.8072365345785665,0.045490080631097156,-0.2330920609844135,-1.198301144700787,0.19952407355863258,0,1.3830092464259476
0.46843911944564426,-0.8311549842432792,1.1622040490995293,-1.0972030464830342,-2.1231003500424417,1,2.7758691120323196
1.0397270908927005,-0.4033660381021075,-0.12602958531301514,-0.8375167228250533,-1.6059627607174027,1,3.151325910695175
1.2552373747242185,-0.6888689838469215,1.6609524881479396,0.8073081862107286,-0.31475814671745994,1,1.8229103699024447
-1.0859024011268665,-0.732461986720457,-1.2125231310951696,2.0871133595881854,0.16444123022982496,0,0.04021180905597377
1.1502055425466322,-1.2673520490102275,0.18103512959700385,1.177861938808578,-0.335010761933016,1,3.1800938821439333
1.0311144589217425,-1.0845679120057665,-1.363471544618584,0.37940061207813613,-0.3791764345725522,0,0.32086569085454064
0.6420546892718314,-1.977887931520449,0.7122646354705182,2.5983039272693147,-0.02462598143147908,1,1.41180947366604
0.034142128909839434,0.17954948463867915,-1.8619757107917871,0.4261466396903099,-1.6054097440159647,1,1.8187325929368354
-0.42767959812380446,1.2428695496037372,-0.7352169561000764,0.5012489895674,1.0127390539563705,1,2.970848220090456
0.2787408560959998,-1.3709484700946077,-0.3324752753514139,1.959411342388286,-2.025045762997471,0,-0.27166433460378525
-0.27578601386617535,-0.5521080714881075,0.12074736309713872,0.7482156171872307,1.6086909680220534,1,4.257381988593918
-0.2702323920091581,0.8123413299768204,0.49974014486517293,0.4743472978718003,-0.5639239315264725,0,-0.4024583931970684
-0.9973214687759007,-1.100043112620697,-0.7564372093991233,0.3216865758662266,0.7609493931283295,0,0.25114547545039767
0.32346884785689517,-0.5489550961957408,1.8059701099324745,1.5188656236315399,-0.35400011275017335,1,1.3558154125816877
-0.8234314059856659,0.13021495415796958,1.2672986450543529,0.3327649772541171,0.556548704910044,0,-2.286157573982796
-0.21208012227562564,0.4562708952022307,1.5445444514561384,-0.23966878147771115,0.14330773250787276,0,0.9166063334142425
0.25381647654962736,0.2837253557710373,-1.4118888760712274,-1.8768686558738945,-1.0196550709218393,0,0.4342506385197506
0.16794229540166816,0.5538561660032114,-0.5306745597736242,1.3772574828673068,-0.1431759743261871,1,-0.996289222406797
0.02031599823462459,-0.19396387055266243,0.13402679274666512,0.7044740740436035,0.6656534379123312,0,-0.13653435276123604
-0.8984229406095902,1.5236637764785275,-1.0950264574269175,0.07922701409061239,-0.2743965735223526,0,-1.1084033122328818
-1.0489916773184873,-0.07512058797383152,-0.7408137732923984,0.07290724327605223,0.403085961219367,0,0.5332031887177707
1.4719293689732715,0.3073842186274145,-0.6112253403048249,-0.39161981071960156,0.13997810611456363,1,3.02723368786649
0.09346082946215119,1.459589268228421,1.3953529297569547,-0.3589359262422613,-0.5486421281861983,1,0.8833616562251649
-2.5570546040678583,-0.5489204133222203,-0.978057706084284,-0.3548244580948187,0.3915842423501111,0,0.2377284910073283
0.1771923291989879,-0.02996800704754226,0.1995821110885137,-0.12611777323099171,0.19701893254347608,0,0.05088153291936099
-3.2310550079193123,-0.26929348975075423,-0.110850721053007,-0.3412617162065858,-0.21794626210294177,0,-0.8340665787284198
0.7033101178067301,-0.5981053313408254,2.200702099217128,0.6882969302220884,-0.006307250913872172,1,3.007292614384931
-0.2066623031975665,-0.08652228638213519,-0.9153070699439789,-0.09520253925800948,0.2786835167270544,0,0.7387364829165717
0.5795416155732297,0.5796897791443336,-0.2748775465659346,-1.41608225252193,-0.6691026262334455,1,0.23784364779199407
1.612193042812388,0.8960583134099478,0.3696195863041741,-0.7612942447601239,0.003645154973777971,0,-0.5659824867031497
-1.255668685662482,-0.5519368756960736,-0.24520334168519506,-0.361639931865213,0.956601931056012,0,-1.6127852313008084
-1.4187259140354525,-0.8654322715151541,-1.3746879710222193,-1.237353212687854,0.12405589644664888,1,2.166349719718959
-1.6004405330562719,0.7538687788376368,-0.24681577694107554,0.06878833252597749,0.32257673799720377,0,1.6121836168642605
-0.4341665202515911,1.0324797157533776,-0.19434272672763503,0.59407025523907,-0.19911238275725224,1,0.5246696778483764
0.2908743874249234,0.2796626701579614,0.24996993945553106,-0.9743078496209193,0.43587577054744,1,1.2461560636418896
-0.3189569890995958,0.6304880304899179,-2.1524934444123036,-1.465116222054951,0.36344556213502865,0,0.3040772652004483
1.8629275851052287,0.8350587468112366,-0.6824509341999805,-1.692052415377956,0.7426862211616183,1,3.5230211055484855
-0.0805832220429508,0.5907042178943853,0.11529872221079104,0.029642925120495232,2.9586254458931758,1,2.5411386011110353
-0.006129961045578953,-0.15924520925326413,-0.12144867540402206,-0.5835367167076569,0.9901328947153126,0,0.38214794309647043
-0.3537543337813492,0.6359427056445893,0.2846030298135564,1.2189858621324263,0.4201795969883613,1,0.3636447453462932
-1.2133847809476472,-1.3264877850539407,1.4083691460769014,-0.6087108032644418,-1.3206025797896521,1,1.6456915738102227
-0.6696185998697584,1.2646252869680072,-1.4202129989485122,-0.8664952037596095,-0.6668075087965194,0,-0.7062283346970721
-1.2511898734731952,-1.1843273385116637,-1.5181079752636586,-0.46118741313672207,-0.3549088317400849,0,1.432511663033011
-0.6825381542033057,-1.653697838967641,1.2533359468559955,-1.3290788291721605,0.27803371202287097,0,0.14901488675401214
-1.0747665931188752,0.6683168667415277,0.9558323551671646,-0.8776135866276552,-1.923715729697126,0,-0.5670072950758622
0.6957873191396077,1.8758005467136352,0.415694539892434,0.16054442147971804,0.8197606096101892,0,-0.3005968648865477
0.7650548459970179,-0.8289888337610103,-0.6591513106966479,0.6111235500559111,-0.14401334748029268,0,-0.748644931044083
1.3166055958635523,-0.7043421471287583,0.7506099168684812,0.3426379813692278,-0.12643756370963435,0,2.632056853142767
1.1759107718346071,0.6800715328674297,-1.0049671533821039,0.6402186804198471,1.374990631494199,0,-0.6482524592987529
-0.13044468898462372,-0.24865585038497331,-0.6696471476435246,-0.013603885675351006,0.68620068605291,0,-0.9552540683270156
-0.8176682995787476,-1.34635756073724,-0.3757499109819263,-1.3797249786587495,0.5232184412826316,1,2.343139006648801
-0.4266897699938011,-1.7554018445508066,-0.3486075147385099,-0.1926149857940906,0.4491356133597172,1,1.3141561155872392
-0.14536354315421035,1.8687264568398085,-0.5187038515389994,-0.06239854858230655,-0.10291061426267058,0,-0.060841428482129534
-0.28262838440702354,0.14242558501294,0.5412312971976727,1.3400987035364347,-1.5692561273944634,1,3.283682763991261
-0.5103428738061208,-0.4477714253522432,0.937850297361706,-0.3566630610733439,-1.8951755930793188,0,-1.2634516206295108
0.0877304638665764,-0.03368923154093914,0.17975156577131524,-1.040162880979482,1.7190346810845034,1,1.7776985458763623
-0.32385978378534624,-0.18829685849366687,-0.9000085698091608,-0.9310020038747236,-1.2227369597487854,1,1.2892070386120276
-0.3933108517811569,-0.957581838756634,2.0564673412252215,-1.8884923803868152,-1.1283305481817938,0,0.5066599840311106
-0.40141442845701475,0.6734912780983248,-0.41375688138006245,0.6759633930029775,-0.9868038892903219,0,0.43859986544035207
0.05929113389470675,1.7440410870108338,-0.967744395699478,0.4195676758953945,0.2069275192832601,1,0.5669735661116775
-2.25153498598787,-0.5889705464706788,1.1311519053059893,0.1350776724846987,-1.2122689628960637,1,1.5361581611134132
0.6907772729156428,-0.4791229453143525,0.36005072808083666,0.3769201144376306,-1.1186956011455729,1,1.724572045229361
0.7898280347342986,-1.007508801235176,-1.3057858663416402,-0.8828289877220372,-0.3460900338631944,0,0.6129087735961944
0.10940315644126239,-0.77258373237244,0.7448193123951158,0.25146418404359416,-0.6947982151055024,1,1.248140572861435
0.8889929175948555,1.1610683576464835,-0.09868469680951324,-0.2149830449638904,-1.7737713532563517,0,-0.19381398707424782
-0.4075125923914689,-0.2915067125653648,0.2453794072596918,-0.16842643163047274,0.24402693814049461,0,0.6934772809612527
1.5340902893038646,-0.5299140986336766,-0.49097228256584685,-1.3091653143025817,-0.008660466741585568,1,2.4657581335412457
0.9768129824696102,-1.7510703491923696,-0.6658569670193876,0.03594050250391853,0.8501028835244372,1,3.3289612346944657
0.38287023902686523,0.3254636281821306,-0.2243127859709009,0.4818742570187152,1.014303883533461,0,-0.10425891458738755
-1.7089917765492033,0.7285354008351337,-0.09875980586671322,-0.5299888642145143,-2.443075785879315,0,0.0484757186309297
-1.3803513236542992,1.6980589922472507,-0.6885485324635544,-1.084768771253082,-0.45642595614359244,0,-1.9428402487568968
-0.7451472218585933,0.1243586326189154,1.5169736782466114,-0.5866159508522137,0.15429005055187112,0,-1.0307630106861345
-1.1472371412402353,1.520166442206532,0.18904344241411,-1.0818191232906198,0.9043062201346425,0,1.0868545272872896
1.1999876485826133,0.16145636340763547,-1.6393969675407762,1.7851688135164747,0.3101225206265262,0,0.24706275100030697
1.1704542973614533,-0.5508932051171423,-0.39862392473390046,0.11045310929056538,1.11340167803588,1,4.107907989380203
0.14299002816716133,-1.2568338125336815,0.26198919678334104,1.6295341945107669,0.06580628246283132,0,1.707126394390082
0.12938552377648257,-1.2625437427838198,-1.4029890877228395,-0.6376921388132418,-0.32651764661872357,0,0.4196295909791628
0.10406073501027997,0.16595697447417668,1.6019076510169283,0.05868743844990988,1.0644226884109076,0,-0.8633836809451111
-0.03932933464491537,1.448903611625761,-1.8703974787472009,-0.5987317666784293,0.9830333962592408,0,0.2218210506196705
-0.17159600525671556,0.9315296133879658,0.38506610277727105,0.9458769837130342,0.6130677280288434,1,1.1766197900957702
0.6736489338137502,1.49245538715155,0.9864740187009401,0.9938067071364098,0.020418758785576613,0,-0.5988743620168038
-0.5818502098168725,-0.6595600882722962,0.75094459718968,-2.4384605640450236,-1.3071781883042857,0,-0.9616171587209659
-0.96325368587879,-0.24762137869361706,-2.631438036808334,1.2587213025893325,0.6001752363295938,0,-0.7390151718542773
1.9845823984585664,1.062214468922782,1.030379331152028,2.2506760310308676,-0.5709580868574299,1,2.2818792990910386
-1.5034583992493944,-0.23235739649273984,-0.8249920538471605,-0.25684536102444716,-1.0502189902580903,0,-1.2014066587612164
0.567880067453997,0.5129828495987242,-0.026922590568272415,0.31158150338288004,-0.14205072712918293,0,-1.4181023808992916
0.7520336682672812,0.06964074948535595,-0.26544562489577334,0.9295844699427113,1.2608212692267617,0,0.12437355134006536
1.3374538256412127,-0.9902746893194819,-0.5344472080416974,-1.701496094747692,-0.23856501820360618,1,1.178200022465823
0.4161238144776257,-0.13280117451197487,1.9308508670483018,-0.40584337511135676,-1.088508555488929,1,2.808637872171697
0.5685042066678756,0.14993382849816042,0.5496425958003854,0.30378793078619,0.24376576053087387,1,1.4627670683109417
-2.1222988830425917,-0.726114027517346,-0.5903249179528643,-0.3479643379349264,-0.4483916384609412,0,-2.399175200730002
0.41281876168769105,0.6008825086920193,-1.1316409267511525,0.6868044067946782,0.5857681386670712,0,-1.3362828404770233
0.4657700660382165,-1.4178944880296693,0.4405823002889993,0.08259541953627011,0.960880075213844,1,2.529797219727439
1.7843567953013033,1.5880678855942618,0.11264417223992805,-0.0018746917257705736,0.6319482840093328,1,2.638364934229723
-1.1150399534194402,-1.4506831416048,-0.4725305920249986,1.2205689137145275,-0.33112829828247176,0,0.1785582821662839
1.5025809058094348,-2.7881128830850024,-1.5872064267876305,-0.12368873285569922,0.8881945413408759,1,1.6845617227495522
-0.06962309872009259,-0.09565274449329955,-0.12174149525709202,-1.7628977344010746,1.158068874439853,1,2.961608444556788
-0.6827647198373715,1.089532657214453,-0.07052341796234977,1.0681603873290815,0.34325798097756616,0,0.6504337101716307
-0.10667449055824228,0.22626164706870253,-1.472977609111576,0.006029327171035006,1.7160403221121312,1,2.7175897241279774
1.3081935639887152,-0.9850235826980721,0.5056858513379232,0.2479798847475385,0.8171882801174077,0,1.4822205564361763
0.09415288552221213,-0.23350399313010042,1.3306307763606484,0.21639656827201,1.2554643219463142,0,0.40152427528415724
0.9743862033444941,-0.3244872415189078,-0.1670002743571596,1.9298324339990223,0.19148232543991203,0,0.9825682475097043
-0.7586284233600243,-1.2000432779850234,0.9741324352577567,0.1602937210962731,-0.7920919505289836,1,3.487810270889901
0.6745848312366249,0.15974869505592115,-1.660475070762957,0.5886855547108122,1.3331907028432337,0,0.22963025761838218
2.559850230632471,0.03490256406200444,0.2326496582105465,1.6065968052348043,0.16872226693647893,1,2.5665844143790317
0.2753418630799225,-0.630618391430576,-1.3943751127131896,0.9126879358198553,-1.273570236812244,1,1.3009208646223513
1.1406562429474632,-0.7881655588876596,0.2652339583982989,-0.3722717313582859,1.1746002379573404,0,-0.7261163902478707
0.300846402206581,1.9590953525071417,-1.0836776793595817,0.4138630815357569,0.047341880907133,1,3.341144261709165
0.27994357125692276,1.5959211716104487,0.5853180300922857,-1.147525408677207,0.5335108183398289,1,2.179213351869894
-0.4156193761557507,-0.4733549700707904,1.0458573280333687,-0.6023399830262286,-0.3797303275801356,1,3.773831405992878
0.03240725440387064,0.9461858967453881,0.5815898028611892,-0.23441491191787137,-0.27217646568739323,1,2.695579258377724
-1.1601296615335286,-0.7598350885926629,-0.654381085820493,-0.14929094174744556,1.9867630371691618,0,0.5391704087340838
-0.6754694337864318,-0.2958290679056386,-2.0523984049766058,0.6005710943105073,-1.5774487938270054,0,1.2879894646773131
-0.9065895221643572,1.042335368440993,-2.1049284295789623,0.09592041239523992,0.8009296466651264,0,-0.5969627646767769
1.5254442364402778,-0.9200931084896136,-0.624024850239865,1.8044363234026013,-0.025060144581597745,0,0.15153433665203936
-0.7362639342696717,-0.7174858373072271,-0.9725563235674655,-0.4396722054259928,1.0882204764493446,0,-1.2218227950155114
0.8877660685734637,-1.1742703028253445,0.21458607470423502,-0.40215973507251773,0.7824404041044422,0,-0.24966733939985886
-0.15635972722929936,0.37152468179976716,-0.15860520695849933,-2.1870859306382227,0.04700244536864444,0,-1.3224394348272632
-1.2717469495300868,0.7471284116768413,-0.6798278923997878,-0.6050126560729894,-0.008902825012302579,0,-0.8262713244043626
0.5777939542243806,-0.16974381779912875,1.6421827720450206,1.648817861485808,1.7154685921699906,0,-1.0669206773637678
-0.23431872455876748,-1.4819584561028547,1.220078514238279,-0.416345285299776,0.03816631200200775,0,-1.280924571009571
0.62832010285517,-1.6044364005126521,1.6291212053324975,0.8749623291033075,0.35227158207147286,1,0.7463895606614597
0.8909167504786911,0.5569525393273475,0.11682811556907778,-0.3077743221445603,-0.7391422743557824,0,-0.5350253988987643
0.2872142809033677,0.36120305977167483,1.0831988026881991,0.20066000871919681,-0.8532015157805608,0,-0.16364705179972563
-1.576232847396656,-0.12756216200993092,-0.027458376689570886,-0.09809158279359968,-1.5305128973556241,0,-2.4885511859913345
1.0744651405355077,1.0726297462337824,-0.823285164614491,0.8059821116221542,0.9528308618116563,0,-0.5038573577101821
0.03844707664769292,-0.9484986261940765,1.613381535261024,0.38092143377222654,-0.2510374552120426,0,1.8542054697582615
0.7728453956729086,1.6222084878501515,-0.4971601466888655,0.6914225452567888,1.9431601707247084,1,3.2815439569641756
-1.1165648342354797,-0.5492535887280628,-0.5978550805922049,-0.15832713704922016,-0.20997373588419468,1,1.853013937425178
0.3007954393670502,-0.8203755201347369,-0.6226634888808933,0.3012904839825757,0.15491185973371044,1,1.707055514761268
0.8740798091601995,0.40935502492564035,0.7718466355607634,-1.1429520395415,-0.3834163111157828,1,1.2207717395050552
1.8483799508834453,0.3920780465516695,0.7473929615463168,0.27273473716279456,0.42533585692878584,1,2.420676691746921
-0.23090405152817356,3.571579218026311,-0.39615592240969827,-0.03832121774315163,-2.424836325455249,0,-1.0354348138437224
1.1062666575947218,-0.5522529496849271,-0.06079410601164124,-0.5280405508818312,-0.13868294527484562,1,3.3178584346049425
-0.28424709842062984,-0.04304177578064844,-0.052801482653846724,-0.15420531148588265,-0.16787722654627948,0,0.41758380657919936
1.308518452326017,0.8814169197592583,0.8874423184465896,-0.7324488811117759,1.2568208318483642,1,2.4773269621755825
1.1316445091958878,-0.553404328801565,1.5238520171998033,-0.6832259429997894,-1.842031838405077,1,2.456481818355553
